Position,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Product Link,Main Image,Main Image Alt,Swatch Image 1,Swatch Alt 1,Swatch Image 2,Swatch Alt 2
60,Coats & Jackets,Dorothy Perkins,,Petite Unlined Midi Coat,£48.75,£75.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-unlined-midi-coat_bqq17266?colour=khaki,https://mediahub.debenhams.com/bqq17266_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Unlined Midi Coat khaki,https://mediahub.debenhams.com/bqq17266_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,khaki,https://mediahub.debenhams.com/bqq17266_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy
61,Trousers,Dorothy Perkins,,Petite Navy Naples Ankle Grazer Trouser,£21.75,£29.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-naples-ankle-grazer-trouser_aqq02872?colour=navy,https://mediahub.debenhams.com/aqq02872_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Naples Ankle Grazer Trouser navy,,,,
62,Dresses,Dorothy Perkins,Pink,Petite Pink Spaced Floral Chiffon Ruffle Hem Long Sleeve Mini Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-spaced-floral-chiffon-ruffle-hem-long-sleeve-mini-dress_bqq19706?colour=floral,https://mediahub.debenhams.com/bqq19706_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Spaced Floral Chiffon Ruffle Hem Long Sleeve Mini Dress floral,,,,
63,Coats & Jackets,Dorothy Perkins,,Petite Oversized Double Breasted Coat,£42.50,£85.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-oversized-double-breasted-coat_bqq17272?colour=berry,https://mediahub.debenhams.com/bqq17272_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Oversized Double Breasted Coat berry,https://mediahub.debenhams.com/bqq17272_berry_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,berry,https://mediahub.debenhams.com/bqq17272_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
64,Trousers,Dorothy Perkins,,Petite Skinny Ankle Grazer Jeggings,£14.00,£20.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeggings_bqq14852?colour=black,https://mediahub.debenhams.com/bqq14852_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Skinny Ankle Grazer Jeggings black,https://mediahub.debenhams.com/bqq14852_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq14852_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
65,Dresses,Dorothy Perkins,Black,Petite Black Long Sleeve Wrap Midi Dress,£24.00,£48.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-long-sleeve-wrap-midi-dress_bqq08696?colour=black,https://mediahub.debenhams.com/bqq08696_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Long Sleeve Wrap Midi Dress black,,,,
66,Tops,Dorothy Perkins,Pink,Petite Pink Floral Chiffon Ruffle Shoulder Overhead Blouse,£25.60,£32.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-floral-chiffon-ruffle-shoulder-overhead-blouse_bqq19713?colour=floral,https://mediahub.debenhams.com/bqq19713_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Floral Chiffon Ruffle Shoulder Overhead Blouse floral,,,,
67,Dresses,Dorothy Perkins,,Petite Berry Spot Shirred Waist Long Sleeve Midi Dress,£27.30,£39.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-shirred-waist-long-sleeve-midi-dress_bqq19593?colour=berry,https://mediahub.debenhams.com/bqq19593_berry_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Shirred Waist Long Sleeve Midi Dress berry,,,,
68,Cardigans,Dorothy Perkins,,Petite Cable Knitted Maxi Cardigan,£29.25,£39.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-cable-knitted-maxi-cardigan_bqq19021?colour=charcoal,https://mediahub.debenhams.com/bqq19021_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Cable Knitted Maxi Cardigan charcoal,,,,
69,Coats & Jackets,Dorothy Perkins,,Petite Animal Wool Midi Coat,£66.75,£89.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-animal-wool-midi-coat_bqq17508?colour=animal,https://mediahub.debenhams.com/bqq17508_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Animal Wool Midi Coat animal,,,,
70,Trousers,Dorothy Perkins,,Petite Velvet Trouser,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-velvet-trouser_bqq19901?colour=black,https://mediahub.debenhams.com/bqq19901_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Velvet Trouser black,https://mediahub.debenhams.com/bqq19901_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq19901_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
71,Coats & Jackets,Dorothy Perkins,,Petite Teddy Boyfriend Coat,£42.50,£85.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-teddy-boyfriend-coat_bqq17949?colour=oatmeal,https://mediahub.debenhams.com/bqq17949_oatmeal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Teddy Boyfriend Coat oatmeal,,,,
72,Coats & Jackets,Dorothy Perkins,,Petite Boucle Check Double Breasted Coast,£66.75,£89.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-boucle-check-double-breasted-coast_bqq17510?colour=blue,https://mediahub.debenhams.com/bqq17510_blue_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Boucle Check Double Breasted Coast blue,,,,
73,Coats & Jackets,Dorothy Perkins,,Petite Zip Through Belted Wrap Coat,£51.00,£85.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-zip-through-belted-wrap-coat_bqq17955?colour=forest,https://mediahub.debenhams.com/bqq17955_forest_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Zip Through Belted Wrap Coat forest,,,,
74,Coats & Jackets,Dorothy Perkins,,Petite Herringbone Stripe Wrap Coat,£63.75,£85.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-herringbone-stripe-wrap-coat_bqq17951?colour=black,https://mediahub.debenhams.com/bqq17951_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Herringbone Stripe Wrap Coat black,,,,
75,Coats & Jackets,Dorothy Perkins,,Petite Smart Midi Coat,£59.50,£85.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-smart-midi-coat_bqq17953?colour=charcoal,https://mediahub.debenhams.com/bqq17953_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Smart Midi Coat charcoal,,,,
76,Trousers,Dorothy Perkins,,Petite Button Tailored Wide Leg Trouser,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-tailored-wide-leg-trouser_bqq13863?colour=navy,https://mediahub.debenhams.com/bqq13863_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Tailored Wide Leg Trouser navy,https://mediahub.debenhams.com/bqq13863_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy,https://mediahub.debenhams.com/bqq13863_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
77,Dresses,Dorothy Perkins,Pink,Petite Pink Rose Chiffon Lace Insert Long Sleeve Mini Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-rose-chiffon-lace-insert-long-sleeve-mini-dress_bqq19709?colour=floral,https://mediahub.debenhams.com/bqq19709_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Rose Chiffon Lace Insert Long Sleeve Mini Dress floral,,,,
78,Dresses,Dorothy Perkins,,Petite Khaki Spot Keyhole Mini Dress,£17.40 - £18.85,£29.00,Up to 40% OFF,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-spot-keyhole-mini-dress_bqq19795?colour=black,https://mediahub.debenhams.com/bqq19795_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Spot Keyhole Mini Dress black,,,,
79,Dresses,Dorothy Perkins,,Petite Berry Ditsy Keyhole Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-ditsy-keyhole-mini-dress_bqq19796?colour=floral,https://mediahub.debenhams.com/bqq19796_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Ditsy Keyhole Mini Dress floral,,,,
80,Tops,Dorothy Perkins,Pink,Petite Pink Spot Scoop Neck Button Tea Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-spot-scoop-neck-button-tea-blouse_bqq19074?colour=black,https://mediahub.debenhams.com/bqq19074_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Spot Scoop Neck Button Tea Blouse black,,,,
81,Tops,Dorothy Perkins,Red,Petite Red Rose Shirred Hem Long Sleeve Blouse,£12.50,£25.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-rose-shirred-hem-long-sleeve-blouse_bqq19599?colour=rose,https://mediahub.debenhams.com/bqq19599_rose_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Rose Shirred Hem Long Sleeve Blouse rose,,,,
82,Dresses,Dorothy Perkins,Blue,Petite Blue Animal V Neck Mini Dress,£12.50,£25.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-v-neck-mini-dress_bqq19787?colour=animal,https://mediahub.debenhams.com/bqq19787_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Animal V Neck Mini Dress animal,,,,
83,Dresses,Dorothy Perkins,,Petite Floral Shirred Waist Long Sleeve Midi Dress,£21.00,£35.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-shirred-waist-long-sleeve-midi-dress_bqq19323?colour=black,https://mediahub.debenhams.com/bqq19323_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Shirred Waist Long Sleeve Midi Dress black,,,,
84,Dresses,Dorothy Perkins,Pink,Petite Pink Floral Button Front Mini Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-floral-button-front-mini-dress_bqq19087?colour=floral,https://mediahub.debenhams.com/bqq19087_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Floral Button Front Mini Dress floral,,,,
85,Dresses,Dorothy Perkins,,Petite Floral Ruffle Hem Mini Dress,£13.05,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-ruffle-hem-mini-dress_bqq18898?colour=floral,https://mediahub.debenhams.com/bqq18898_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Floral Ruffle Hem Mini Dress floral,,,,
86,Dresses,Dorothy Perkins,Red,Petite Red Floral Shirred Bodice Mini Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-shirred-bodice-mini-dress_bqq19090?colour=floral,https://mediahub.debenhams.com/bqq19090_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Shirred Bodice Mini Dress floral,,,,
87,Dresses,Dorothy Perkins,Green,Petite Green Animal Tie Front Long Sleeve Midi Dress,£21.00,£35.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-animal-tie-front-long-sleeve-midi-dress_bqq19255?colour=green,https://mediahub.debenhams.com/bqq19255_green_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Animal Tie Front Long Sleeve Midi Dress green,,,,
88,Dresses,Dorothy Perkins,,Petite Mono Spot Shirred Cuff Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-mono-spot-shirred-cuff-midi-dress_bqq19047?colour=mono,https://mediahub.debenhams.com/bqq19047_mono_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Mono Spot Shirred Cuff Midi Dress mono,,,,
89,Dresses,Dorothy Perkins,Red,Petite Red Floral Chiffon Wrap Midi Dress,£31.50,£45.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-chiffon-wrap-midi-dress_bqq19134?colour=floral,https://mediahub.debenhams.com/bqq19134_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Chiffon Wrap Midi Dress floral,,,,
90,Dresses,Dorothy Perkins,Green,Petite Green Ditsy Floral Ruffle Sleeve Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-ditsy-floral-ruffle-sleeve-midi-dress_bqq18888?colour=green,https://mediahub.debenhams.com/bqq18888_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Ditsy Floral Ruffle Sleeve Midi Dress green,,,,
91,Dresses,Dorothy Perkins,,Petite Khaki Floral Keyhole Midi Dress,£22.75,£35.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-floral-keyhole-midi-dress_bqq19320?colour=black,https://mediahub.debenhams.com/bqq19320_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Floral Keyhole Midi Dress black,,,,
92,Dresses,Dorothy Perkins,Red,Petite Red Floral Chiffon Shirred Waist Long Sleeve Mini Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-chiffon-shirred-waist-long-sleeve-mini-dress_bqq19708?colour=floral,https://mediahub.debenhams.com/bqq19708_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Chiffon Shirred Waist Long Sleeve Mini Dress floral,,,,
93,Knitwear,Dorothy Perkins,,Petite V Neck Jumper,£22.75,£35.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-v-neck-jumper_bqq19017?colour=cream,https://mediahub.debenhams.com/bqq19017_cream_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite V Neck Jumper cream,,,,
94,Coats & Jackets,Dorothy Perkins,,Petite Animal Wool Peacoat,£52.00,£80.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-animal-wool-peacoat_bqq17512?colour=animal,https://mediahub.debenhams.com/bqq17512_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Animal Wool Peacoat animal,,,,
95,Dresses,Dorothy Perkins,,Dp Luxe Petite Sequin Wrap Mini Dress,£68.00,£85.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-dp-luxe-petite-sequin-wrap-mini-dress_bqq19490?colour=berry,https://mediahub.debenhams.com/bqq19490_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Dp Luxe Petite Sequin Wrap Mini Dress berry,https://mediahub.debenhams.com/bqq19490_berry_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,berry,https://mediahub.debenhams.com/bqq19490_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy
96,Coats & Jackets,Dorothy Perkins,,Petite Short Aviator Jacket,£48.75,£75.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-short-aviator-jacket_bqq17961?colour=black,https://mediahub.debenhams.com/bqq17961_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Short Aviator Jacket black,https://mediahub.debenhams.com/bqq17961_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq17961_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
97,Dresses,Dorothy Perkins,,Petite Khaki Animal V Neck Mini Dress,£15.00,£25.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-v-neck-mini-dress_bqq19782?colour=khaki,https://mediahub.debenhams.com/bqq19782_khaki_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal V Neck Mini Dress khaki,,,,
98,Tops,Dorothy Perkins,,Petite Dobby Contrast Sleeve Blouse,£15.00,£25.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-dobby-contrast-sleeve-blouse_bqq19076?colour=forest,https://mediahub.debenhams.com/bqq19076_forest_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Dobby Contrast Sleeve Blouse forest,,,,
99,Dresses,Dorothy Perkins,,Petite Berry Spot Mini Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-mini-dress_bqq19050?colour=berry,https://mediahub.debenhams.com/bqq19050_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Mini Dress berry,,,,
100,Dresses,Dorothy Perkins,,Petite Khaki Animal Print Ruffle Sleeve Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-print-ruffle-sleeve-midi-dress_bqq18887?colour=khaki,https://mediahub.debenhams.com/bqq18887_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Print Ruffle Sleeve Midi Dress khaki,,,,
101,Dresses,Dorothy Perkins,,Petite Ditsy Floral Square Neck Mini Dress,£13.05,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-floral-square-neck-mini-dress_bqq18916?colour=floral,https://mediahub.debenhams.com/bqq18916_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Floral Square Neck Mini Dress floral,,,,
102,Tops,Dorothy Perkins,Blue,Petite Blue Floral Long Sleeve Lace Trim Button Front Tea Blouse,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-long-sleeve-lace-trim-button-front-tea-blouse_bqq19602?colour=floral,https://mediahub.debenhams.com/bqq19602_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Floral Long Sleeve Lace Trim Button Front Tea Blouse floral,,,,
103,Tops,Dorothy Perkins,,Petite Berry Ditsy Long Sleeve Lace Trim Button Front Tea Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-ditsy-long-sleeve-lace-trim-button-front-tea-blouse_bqq19603?colour=floral,https://mediahub.debenhams.com/bqq19603_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Ditsy Long Sleeve Lace Trim Button Front Tea Blouse floral,,,,
104,Dresses,Dorothy Perkins,,Petite Navy Ditsy Square Neck Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ditsy-square-neck-midi-dress_bqq18914?colour=navy,https://mediahub.debenhams.com/bqq18914_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Ditsy Square Neck Midi Dress navy,,,,
105,Dresses,Dorothy Perkins,Green,Petite Green Leopard Frill Hem Mini Dress,£19.20,£32.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-leopard-frill-hem-mini-dress_bqq14322?colour=green,https://mediahub.debenhams.com/bqq14322_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Leopard Frill Hem Mini Dress green,,,,
106,Dresses,Dorothy Perkins,Red,Petite Red Floral V Neck Shirred Waist Midi Dress,£19.50,£39.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-v-neck-shirred-waist-midi-dress_bqq19089?colour=floral,https://mediahub.debenhams.com/bqq19089_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral V Neck Shirred Waist Midi Dress floral,,,,
107,Dresses,Dorothy Perkins,Black,Petite Black Spot Tiered Hem Mini Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-spot-tiered-hem-mini-dress_bqq13051?colour=black,https://mediahub.debenhams.com/bqq13051_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Spot Tiered Hem Mini Dress black,,,,
108,Jeans,Dorothy Perkins,,Petite Flare Jean,£26.25,£35.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-flare-jean_bqq16366?colour=indigo,https://mediahub.debenhams.com/bqq16366_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Flare Jean indigo,,,,
109,Tops,Dorothy Perkins,,Tall Khaki Spot Keyhole Long Sleeve Wrap Top,£15.00,£25.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-tall-khaki-spot-keyhole-long-sleeve-wrap-top_bqq19789?colour=black,https://mediahub.debenhams.com/bqq19789_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Tall Khaki Spot Keyhole Long Sleeve Wrap Top black,,,,
110,Tops,Dorothy Perkins,,Tall Khaki Animal Tie Front Long Sleeve Top,£12.50,£25.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-tall-khaki-animal-tie-front-long-sleeve-top_bqq19791?colour=animal,https://mediahub.debenhams.com/bqq19791_animal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Tall Khaki Animal Tie Front Long Sleeve Top animal,,,,
111,Tops,Dorothy Perkins,,Tall Berry Ditsy Keyhole Long Sleeve Wrap Top,£12.50,£25.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-tall-berry-ditsy-keyhole-long-sleeve-wrap-top_bqq19790?colour=floral,https://mediahub.debenhams.com/bqq19790_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Tall Berry Ditsy Keyhole Long Sleeve Wrap Top floral,,,,
112,Blazers,Dorothy Perkins,,Petite Navy Ruched Sleeve Blazer,£29.25,£45.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ruched-sleeve-blazer_aqq42573?colour=navy,https://mediahub.debenhams.com/aqq42573_navy_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Navy Ruched Sleeve Blazer navy,,,,
113,Dresses,Dorothy Perkins,Blue,Petite Blue Animal V Neck Midi Dress,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-v-neck-midi-dress_bqq19781?colour=blue,https://mediahub.debenhams.com/bqq19781_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Animal V Neck Midi Dress blue,,,,
114,Tops,Dorothy Perkins,Blue,Petite Blue Ditsy Chiffon High Neck Long Sleeve Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-chiffon-high-neck-long-sleeve-blouse_bqq19715?colour=floral,https://mediahub.debenhams.com/bqq19715_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Ditsy Chiffon High Neck Long Sleeve Blouse floral,,,,
115,Tops,Dorothy Perkins,,Petite Lace Trim Dobby Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-trim-dobby-blouse_bqq19274?colour=navy,https://mediahub.debenhams.com/bqq19274_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lace Trim Dobby Blouse navy,,,,
116,Tops,Dorothy Perkins,,Petite Ditsy Tie Neck Chiffon Blouse,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-tie-neck-chiffon-blouse_bqq19135?colour=floral,https://mediahub.debenhams.com/bqq19135_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Tie Neck Chiffon Blouse floral,,,,
117,Dresses,Dorothy Perkins,,Petite Dobby Chiffon Wrap Midi Dress,£27.50,£55.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-dobby-chiffon-wrap-midi-dress_bqq19053?colour=berry,https://mediahub.debenhams.com/bqq19053_berry_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Dobby Chiffon Wrap Midi Dress berry,,,,
118,Jeans,Dorothy Perkins,,Petite High Rise Button Detail Patch Pocket Flare Jeans,£23.40,£39.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-high-rise-button-detail-patch-pocket-flare-jeans_bqq16638?colour=black,https://mediahub.debenhams.com/bqq16638_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite High Rise Button Detail Patch Pocket Flare Jeans black,https://mediahub.debenhams.com/bqq16638_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq16638_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
119,Trousers,Dorothy Perkins,,Petite Slim Leg Cropped Trouser,£28.00,£35.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-leg-cropped-trouser_bqq17360?colour=taupe,https://mediahub.debenhams.com/bqq17360_taupe_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Slim Leg Cropped Trouser taupe,,,,
120,Coats & Jackets,Dorothy Perkins,,Petite Suede Shearling Longline Coat,£59.50,£85.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-suede-shearling-longline-coat_bqq17946?colour=charcoal,https://mediahub.debenhams.com/bqq17946_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Suede Shearling Longline Coat charcoal,,,,
121,Blazers,Dorothy Perkins,,Petite Ruched Sleeve Blazer,£18.00,£45.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq17062?colour=cobalt,https://mediahub.debenhams.com/bqq17062_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ruched Sleeve Blazer cobalt,https://mediahub.debenhams.com/bqq17062_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,cobalt,https://mediahub.debenhams.com/bqq17062_stone_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,stone
122,Dresses,Dorothy Perkins,Blue,Petite Blue Floral Shirred Waist Long Sleeve Midi Dress,£31.20,£39.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-shirred-waist-long-sleeve-midi-dress_bqq19622?colour=floral,https://mediahub.debenhams.com/bqq19622_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Floral Shirred Waist Long Sleeve Midi Dress floral,,,,
123,Dresses,Dorothy Perkins,,Petite Flutter Sleeve Tie Back Midi Dress,£15.60,£45.00,Save 65%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-flutter-sleeve-tie-back-midi-dress_bqq17581?colour=green,https://mediahub.debenhams.com/bqq17581_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Flutter Sleeve Tie Back Midi Dress green,,,,
