Brand,Category,Colour,Product Link,Main Image,Product Name,Current Price,Original Price,Swatch Image 1,Swatch Image 2,Swatch Image 3
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ditsy-ruffle-hem-mini-dress_bqq18911?colour=navy,https://mediahub.dorothyperkins.com/bqq18911_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Ditsy Ruffle Hem Mini Dress,£10.15 - £12.00,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-square-neck-midi-dress_bqq18913?colour=blue,https://mediahub.dorothyperkins.com/bqq18913_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Ditsy Square Neck Midi Dress,£12.25,£35.00,,,
Dorothy Perkins,Tops,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-zebra-shirred-hem-long-sleeve-blouse_bqq19598?colour=blue,https://mediahub.debenhams.com/bqq19598_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Zebra Shirred Hem Long Sleeve Blouse,£11.25,£25.00,,,
Dorothy Perkins,Blazers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq17062?colour=turquoise,https://mediahub.dorothyperkins.com/bqq17062_turquoise_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ruched Sleeve Blazer,£15.75,£45.00,https://mediahub.dorothyperkins.com/bqq17062_turquoise_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17062_stone_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17062_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-animal-v-neck-midi-dress_bqq19781?colour=blue,https://mediahub.dorothyperkins.com/bqq19781_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Animal V Neck Midi Dress,£10.15,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ditsy-square-neck-midi-dress_bqq18914?colour=navy,https://mediahub.dorothyperkins.com/bqq18914_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Ditsy Square Neck Midi Dress,£12.25,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-tile-tiered-pocket-midi-dress_bqq17574?colour=blue,https://mediahub.dorothyperkins.com/bqq17574_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Tile Tiered Pocket Midi Dress,£39.00,,,,
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-naples-ankle-grazer-trouser_aqq02872?colour=navy,https://mediahub.debenhams.com/aqq02872_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Naples Ankle Grazer Trouser,£20.30,£29.00,,,
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ankle-grazer-trouser_bqq17061?colour=turquoise,https://mediahub.dorothyperkins.com/bqq17061_turquoise_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ankle Grazer Trouser,£11.60 - £13.05,£29.00,https://mediahub.dorothyperkins.com/bqq17061_turquoise_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17061_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17061_sage_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-tab-belted-straight-leg-trouser_bqq19069?colour=navy,https://mediahub.dorothyperkins.com/bqq19069_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Tab Belted Straight Leg Trouser,£17.50,£35.00,,,
Dorothy Perkins,Trousers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-front-slim-leg-trouser_bqq17445?colour=khaki,https://mediahub.debenhams.com/bqq17445_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Button Front Slim Leg Trouser,£17.00,£35.00,https://mediahub.debenhams.com/bqq17445_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17445_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Coats & Jackets,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-peterpan-collar-dolly-coat_bqq17954?colour=navy,https://mediahub.debenhams.com/bqq17954_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Peterpan Collar Dolly Coat,£45.00,£75.00,,,
Dorothy Perkins,Knitwear,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-longline-roll-neck-chunky-jumper_bqq19019?colour=blue,https://mediahub.dorothyperkins.com/bqq19019_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Longline Roll Neck Chunky Jumper,£15.75,£35.00,,,
Dorothy Perkins,Tops,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-front-waistcoat_bqq19417?colour=navy,https://mediahub.debenhams.com/bqq19417_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Button Front Waistcoat,£11.60,£29.00,https://mediahub.debenhams.com/bqq19417_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq19417_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-abstract-print-wrap-midi-dress_bqq18886?colour=cobalt,https://mediahub.debenhams.com/bqq18886_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Abstract Print Wrap Midi Dress,£12.25,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-abstract-shirred-waist-detail-mini-dress_bqq17681?colour=blue,https://mediahub.dorothyperkins.com/bqq17681_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Abstract Shirred Waist Detail Mini Dress,£12.00,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-floral-tiered-midi-dress_bqq17255?colour=navy,https://mediahub.dorothyperkins.com/bqq17255_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Floral Tiered Midi Dress,£15.60,£35.00,,,
Dorothy Perkins,Shorts,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-stretch-denim-knee-shorts_bqq17076?colour=light%20wash,https://mediahub.debenhams.com/bqq17076_light%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Stretch Denim Knee Shorts,£10.00,£20.00,https://mediahub.debenhams.com/bqq17076_light%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq17076_mid%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-square-neck-lace-midi-dress_bqq16516?colour=navy,https://mediahub.dorothyperkins.com/bqq16516_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Square Neck Lace Midi Dress,£45.50,£65.00,,,
Dorothy Perkins,Tops,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-trim-dobby-blouse_bqq19274?colour=navy,https://mediahub.dorothyperkins.com/bqq19274_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Lace Trim Dobby Blouse,£17.40,£29.00,,,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-flare-jean_bqq16366?colour=indigo,https://mediahub.dorothyperkins.com/bqq16366_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Flare Jean,£17.50,£35.00,,,
Dorothy Perkins,Leggings & Jeggings,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeggings_bqq16363?colour=ink,https://mediahub.dorothyperkins.com/bqq16363_ink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Skinny Ankle Grazer Jeggings,£14.00,£20.00,https://mediahub.dorothyperkins.com/bqq16363_ink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq16363_grey_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-broderie-trim-button-front-midi-dress_bqq18747?colour=blue,https://mediahub.dorothyperkins.com/bqq18747_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Broderie Trim Button Front Midi Dress,£24.50,£49.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-shirred-cuff-wrap-detail-mini-dress_bqq17543?colour=blue,https://mediahub.dorothyperkins.com/bqq17543_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Shirred Cuff Wrap Detail Mini Dress,£13.00,£29.00,,,
Dorothy Perkins,Shorts,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-mom-fold-back-shorts_bqq17075?colour=light%20wash,https://mediahub.dorothyperkins.com/bqq17075_light%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Mom Fold Back Shorts,£9.00,£18.00,https://mediahub.dorothyperkins.com/bqq17075_light%20wash_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq17075_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Jeans,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jean_bqq16364?colour=dark%20wash,https://mediahub.dorothyperkins.com/bqq16364_dark%20wash_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Skinny Ankle Grazer Jean,£12.00,£25.00,,,
Dorothy Perkins,Shorts,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-trim-overhead-short-sleeve-blouse_bqq18166?colour=cobalt,https://mediahub.debenhams.com/bqq18166_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Trim Overhead Short Sleeve Blouse,£14.00,£28.00,https://mediahub.debenhams.com/bqq18166_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq18166_pink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-elasticated-waist-mini-dress_bqq17691?colour=blue,https://mediahub.debenhams.com/bqq17691_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Ditsy Elasticated Waist Mini Dress,£9.00,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-zebra-shirred-cuff-midi-dress_bqq19621?colour=blue,https://mediahub.dorothyperkins.com/bqq19621_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Zebra Shirred Cuff Midi Dress,£14.00,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-high-neck-mini-dress_bqq19619?colour=navy,https://mediahub.dorothyperkins.com/bqq19619_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Lace High Neck Mini Dress,£47.20,£59.00,,,
Dorothy Perkins,Coats & Jackets,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-boucle-belted-midi-coat_bqq17948?colour=cobalt,https://mediahub.dorothyperkins.com/bqq17948_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Boucle Belted Midi Coat,£34.00,£85.00,,,
Dorothy Perkins,Blazers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-stripe-patch-pocket-seamed-blazer_bqq16494?colour=denim-blue,https://mediahub.dorothyperkins.com/bqq16494_denim-blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Stripe Patch Pocket Seamed Blazer,£17.00,£55.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-v-neck-short-sleeve-midi-dress_bqq16148?colour=blue,https://mediahub.dorothyperkins.com/bqq16148_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Floral V Neck Short Sleeve Midi Dress,£17.00,£35.00,,,
Dorothy Perkins,Blazers,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-fit-blazer_bqq16506?colour=blue,https://mediahub.dorothyperkins.com/bqq16506_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Slim Fit Blazer,£22.05,£49.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-poplin-shirt-dress_bqq17575?colour=navy,https://mediahub.dorothyperkins.com/bqq17575_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Poplin Shirt Dress,£45.00,,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-chiffon-ruffle-midaxi-dress_bqq14093?colour=navy,https://mediahub.dorothyperkins.com/bqq14093_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Spot Chiffon Ruffle Midaxi Dress,£19.50,£39.00,,,
Dorothy Perkins,Shorts,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-twill-paperbag-short_bqq16562?colour=blue,https://mediahub.dorothyperkins.com/bqq16562_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Twill Paperbag Short,£10.15,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lace-mini-dress_bqq16554?colour=blue,https://mediahub.dorothyperkins.com/bqq16554_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Lace Mini Dress,£27.00,£55.00,,,
Dorothy Perkins,Tops,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-puff-sleeve-overhead-shirt_bqq10161?colour=navy,https://mediahub.dorothyperkins.com/bqq10161_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Spot Puff Sleeve Overhead Shirt,£10.00,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-button-through-midi-dress_bqq16679?colour=navy,https://mediahub.dorothyperkins.com/bqq16679_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Spot Button Through Midi Dress,£16.00,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-spot-sleeveless-tie-front-midi-dress_bqq10028?colour=navy,https://mediahub.dorothyperkins.com/bqq10028_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Spot Sleeveless Tie Front Midi Dress,£24.50,£35.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-bardot-midi-dress_bqq11184?colour=blue,https://mediahub.dorothyperkins.com/bqq11184_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Blue Bardot Midi Dress,£13.00,£29.00,,,
Dorothy Perkins,Dresses,Blue,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ditsy-shirred-cuff-midi-dress_bqq10004?colour=blue,https://mediahub.dorothyperkins.com/bqq10004_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Ditsy Shirred Cuff Midi Dress,£35.00,,,,
Dorothy Perkins,Knitwear,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-v-neck-jumper_bqq19017?colour=cream,https://mediahub.dorothyperkins.com/bqq19017_cream_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite V Neck Jumper,£15.75,£35.00,,,
Dorothy Perkins,Knitwear,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pearl-embellished-jumper_bqq19232?colour=ivory,https://mediahub.debenhams.com/bqq19232_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Pearl Embellished Jumper,£27.00,£45.00,https://mediahub.debenhams.com/bqq19232_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq19232_ivory_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Cardigans,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-cable-knit-midi-cardigan_bqq20232?colour=ivory,https://mediahub.debenhams.com/bqq20232_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Cable Knit Midi Cardigan,£22.50,£45.00,,,
Dorothy Perkins,Knitwear,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-patchwork-fairisle-crew-neck-jumper_bqq20243?colour=ivory,https://mediahub.debenhams.com/bqq20243_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Patchwork Fairisle Crew Neck Jumper,£23.40,£39.00,https://mediahub.debenhams.com/bqq20243_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.debenhams.com/bqq20243_ivory_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Tops,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-wrap-knitted-top_bqq19853?colour=ivory,https://mediahub.dorothyperkins.com/bqq19853_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Wrap Knitted Top,£23.20,£29.00,https://mediahub.dorothyperkins.com/bqq19853_rose_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq19853_ivory_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-floral-button-through-midi-shirt-dress_bqq17911?colour=ivory,https://mediahub.dorothyperkins.com/bqq17911_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Floral Button Through Midi Shirt Dress,£18.00,£45.00,,,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ivory-floral-angel-sleeve-empire-seam-mini-dress_bqq18250?colour=ivory,https://mediahub.dorothyperkins.com/bqq18250_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ivory Floral Angel Sleeve Empire Seam Mini Dress,£12.25,£35.00,,,
Dorothy Perkins,Tops,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-trim-overhead-blouse_bqq16597?colour=ivory,https://mediahub.dorothyperkins.com/bqq16597_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Trim Overhead Blouse,£11.20,£28.00,https://mediahub.dorothyperkins.com/bqq16597_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq16597_ivory_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Trousers,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ankle-grazer-trouser_bqq09034?colour=cream,https://mediahub.dorothyperkins.com/bqq09034_cream_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ankle Grazer Trouser,£29.00,,https://mediahub.dorothyperkins.com/bqq09034_coral%20pink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,https://mediahub.dorothyperkins.com/bqq09034_cream_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-ruched-front-puff-sleeve-midi-dress_bqq17541?colour=ivory,https://mediahub.dorothyperkins.com/bqq17541_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ditsy Ruched Front Puff Sleeve Midi Dress,£24.50,£35.00,,,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-print-sweetheart-puff-sleeve-dress_bqq05154?colour=ivory,https://mediahub.dorothyperkins.com/bqq05154_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Print Sweetheart Puff Sleeve Dress,£13.00,£35.00,,,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-shirred-bodice-ruffle-neckline-midi-dress_bqq16969?colour=ivory,https://mediahub.dorothyperkins.com/bqq16969_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ditsy Shirred Bodice Ruffle Neckline Midi Dress,£17.50,£35.00,,,
Dorothy Perkins,Dresses,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ivory-poplin-floral-print-shirt-dress_bqq11022?colour=ivory,https://mediahub.dorothyperkins.com/bqq11022_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Ivory Poplin Floral Print Shirt Dress,£36.00,£45.00,,,
Dorothy Perkins,Shorts,White,https://www.dorothyperkins.com/product/dorothy-perkins-petite-navy-ditsy-ruffle-short-sleeve-blouse_bqq11712?colour=ivory,https://mediahub.dorothyperkins.com/bqq11712_ivory_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Petite Navy Ditsy Ruffle Short Sleeve Blouse,£10.00,£25.00,,,
